Product ID,Average Price,Price,Price Table,Status,Card Type,Related Image,Related Image Alt,Related Image Caption,Body,Related File,Type,Created date,Updated date,design form,Product Type,SKU,Price Table Amount,Price Table Quantity,Title,Packaging
201,3,$130.00,"
 <tr><th>Quantity</th><th>2 - 19</th><th>20 - 49</th><th>50 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$130.00</td><td>$119.00</td><td>$108.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/energy-bar-fundraiser.png,Energy Bar Fundraiser Product K28717,Energy Bar Fundraiser Product,"<p>Made with a blend of five super grains that include gluten free oats, quinoa, buckwheat, amaranth, and millet, <i>Energy Bars</i> have rich chocolate chunks to deliver an added bit of sweetness. 10g of protein and 35% less sugar.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>2-19</td>
<td>$130</td>
<td>40%</td>
<td>$86</td>
</tr>
<tr>
<td>20-49</td>
<td>$119</td>
<td>45%</td>
<td>$97</td>
</tr>
<tr>
<td>50+</td>
<td>$108</td>
<td>50%</td>
<td>$108</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 72 items per case (6 inner boxes of 12)<strong><br />Item Size:</strong> 2.1 oz.<strong><br />Selling Price:</strong> $3.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 3-10 business days. <a title=""Free shipping"" href=""/snack-bar-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1623271608,1626205479,,197,K28717,13000,,Energy Bars,72
202,2,$38.00,"
 <tr><th>Quantity</th><th>2 - 19</th><th>20 - 49</th><th>50 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$38.00</td><td>$35.00</td><td>$32.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/nut-butter-filled-bars-fundraiser_0.png,Nut Butter Filled Bar Fundraiser Product K26300,Nut Butter Filled Bar Fundraiser Product,"<p><i>Nut Butter Filled Bars</i> are a more indulgent treat but made with 100% whole grains and filled with real peanut butter. This bar is the perfect mix of healthy and delicious. 0 trans fat, gluten free, and a great source of fiber.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>2-19</td>
<td>$38</td>
<td>40%</td>
<td>$26</td>
</tr>
<tr>
<td>20-49</td>
<td>$35</td>
<td>45%</td>
<td>$29</td>
</tr>
<tr>
<td>50+</td>
<td>$32</td>
<td>50%</td>
<td>$32</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 32 items per case (8 inner boxes of 4)<strong><br />Item Size:</strong> 1.3 oz.<strong><br />Selling Price:</strong> $2.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 3-10 business days. <a title=""Free shipping"" href=""/snack-bar-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1623272738,1626205598,,197,K26300,3800,,Nut Butter Filled Bars,32
203,3,$130.00,"
 <tr><th>Quantity</th><th>2 - 19</th><th>20 - 49</th><th>50 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$130.00</td><td>$119.00</td><td>$108.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/nut-bar-fundraiser.png,Nut Bar Fundraiser Product K17651,Nut Bar Fundraiser Product,"<p>With only 5g of sugar, <i>Nut Bars</i> are a simple flavor combination of sea salt sprinkled over whole nuts and dark chocolate. A satisfying nutty snack that’s gluten free, a good source of fiber, Kosher, and 0 trans fat.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>2-19</td>
<td>$130</td>
<td>40%</td>
<td>$86</td>
</tr>
<tr>
<td>20-49</td>
<td>$119</td>
<td>45%</td>
<td>$97</td>
</tr>
<tr>
<td>50+</td>
<td>$108</td>
<td>50%</td>
<td>$108</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 72 items per case (6 inner boxes of 12)<strong><br />Item Size:</strong> 1.4 oz.<strong><br />Selling Price:</strong> $3.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 3-10 business days. <a title=""Free shipping"" href=""/snack-bar-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1623273253,1626205040,,197,K17651,13000,,Nut Bars,72
204,2,$48.00,"
 <tr><th>Quantity</th><th>3 - 19</th><th>20 - 49</th><th>50 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$48.00</td><td>$44.00</td><td>$40.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/simple-crunch-bar-fundraiser_0.png,Simple Crunch Bar Fundraiser Product K27083,Simple Crunch Bar Fundraiser Product,"<p><i>Simple Crunch Bars</i> are made with only 7 ingredients, like 100% whole grain oats, honey and a hint of salt. A great source of fiber and nut allergy friendly. These bars deliver the perfect on-the-go crunch.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>3-19</td>
<td>$48</td>
<td>40%</td>
<td>$32</td>
</tr>
<tr>
<td>20-49</td>
<td>$44</td>
<td>45%</td>
<td>$36</td>
</tr>
<tr>
<td>50+</td>
<td>$40</td>
<td>50%</td>
<td>$40</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 40 items per case (8 inner boxes of 5)<strong><br />Item Size:</strong> 1.4 oz.<strong><br />Selling Price:</strong> $2.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 3-10 business days. <a title=""Free shipping"" href=""/snack-bar-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1623273768,1626206149,,197,K27083,4800,,Simple Crunch Bars,40
205,12,$93.00,"
 <tr><th>Quantity</th><th>5 - 19</th><th>20 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$93.00</td><td>$86.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/kettle-corn-fundraiser-bag_0.png,Kettle Corn Popcorn Fundraiser Product VW300620,Kettle Corn Popcorn Fundraiser,"<p>Made with real Cane Sugar & Sea Salt, Sweet Chaos <i>Kettle Corn</i> is a buttery taste with just the right amount of sweetness. Our kernels are GMO free and hand-popped in coconut oil yielding a creamy rich flavor.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>5-19</td>
<td>$93</td>
<td>35%</td>
<td>$51</td>
</tr>
<tr>
<td>20+</td>
<td>$86</td>
<td>40%</td>
<td>$58</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 12 items per case<br /><strong>Item Size:</strong> 7 oz.<br /><strong>Selling Price:</strong> $12<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1625659820,1625659925,,119,VW300620,9300,,Kettle Corn,12
206,12,$93.00,"
 <tr><th>Quantity</th><th>5 - 19</th><th>20 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$93.00</td><td>$86.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/sea-salt-popcorn-fundraiser-bag.png,Sea Salt Popcorn Fundraiser Product VW300621,Sea Salt Popcorn Fundraiser,"<p>A delightfully fresh popcorn flavor with a dusting of tasty sea salt, <i>Sea Salt</i> popcorn delivers a classic appeal and a satisfying crunch. Handmade non-GMO corn, popped in coconut oil, gluten free, and no preservatives.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>5-19</td>
<td>$93</td>
<td>35%</td>
<td>$51</td>
</tr>
<tr>
<td>20+</td>
<td>$86</td>
<td>40%</td>
<td>$58</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 8 items per case<br /><strong>Item Size:</strong> 6 oz.<br /><strong>Selling Price:</strong> $12<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1625661068,1625661099,,119,VW300621,9300,,Sea Salt Popcorn,8
207,12,$93.00,"
 <tr><th>Quantity</th><th>5 - 19</th><th>20 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$93.00</td><td>$86.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/white-cheddar-popcorn-fundraiser_0.png,White Cheddar Popcorn Fundraiser Product VW300622,White Cheddar Popcorn Fundraiser,"<p>Made with real cheddar cheese, our mouthwatering gourmet <i>White Cheddar</i> popcorn will thoroughly satisfy your cravings. Free of artificial colors, flavors, or preservatives, gluten and GMO free.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>5-19</td>
<td>$93</td>
<td>35%</td>
<td>$51</td>
</tr>
<tr>
<td>20+</td>
<td>$86</td>
<td>40%</td>
<td>$58</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 12 items per case<br /><strong>Item Size:</strong> 6 oz.<br /><strong>Selling Price:</strong> $12<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1625661515,1625661547,,119,VW300622,9300,,White Cheddar Popcorn,12
208,12,$93.00,"
 <tr><th>Quantity</th><th>5 - 19</th><th>20 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$93.00</td><td>$86.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/movie-theater-butter-popcorn-fundraiser-flavor.png,Butter Popcorn Fundraiser Product VW300650,Butter Popcorn Fundraiser,"<p>Made with real butter, it’s time to get comfortable on your sofa with a great movie while enjoying <i>Movie Theater Butter</i> popcorn. Healthier than at the movies, there is no gluten, GMO, or artificial preservatives.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>5-19</td>
<td>$93</td>
<td>35%</td>
<td>$51</td>
</tr>
<tr>
<td>20+</td>
<td>$86</td>
<td>40%</td>
<td>$58</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 8 items per case<br /><strong>Item Size:</strong> 7 oz.<br /><strong>Selling Price:</strong> $12<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1625661984,1625662011,,119,VW300650,9300,,Butter Popcorn,8
209,12,$93.00,"
 <tr><th>Quantity</th><th>5 - 19</th><th>20 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$93.00</td><td>$86.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/caramel-cheddar-cheese-popcorn-fundraiser-bag.png,Caramel & Cheddar Popcorn Fundraiser Product VW300653,Caramel & Cheddar Popcorn Fundraiser,"<p>Made with the perfect blend of real cheddar cheese and caramel, <i>Caramel & Cheddar</i> popcorn will fully satisfy your sweet and tangy cravings. Hand-crafted using non-GMO popcorn and certified gluten free.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>5-19</td>
<td>$93</td>
<td>35%</td>
<td>$51</td>
</tr>
<tr>
<td>20+</td>
<td>$86</td>
<td>40%</td>
<td>$58</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 12 items per case<br /><strong>Item Size:</strong> 7.5 oz.<br /><strong>Selling Price:</strong> $12<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1625662382,1640384987,,119,VW300653,9300,,Caramel & Cheddar Popcorn,12
210,12,$93.00,"
 <tr><th>Quantity</th><th>5 - 19</th><th>20 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$93.00</td><td>$86.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/jalapeno-blue-cheese-popcorn-fundraiser.png,Jalapeño Blue Cheese Popcorn Fundraiser Product VW300654,Jalapeño Blue Cheese Popcorn Fundraiser,"<p>Made with real blue cheese, <i>Jalapeño Blue Cheese</i> popcorn tastes amazing. Get ready to savor the spicy and cheesy goodness packed into each bag. Non-GMO, gluten free, and no artificial preservatives.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>5-19</td>
<td>$93</td>
<td>35%</td>
<td>$51</td>
</tr>
<tr>
<td>20+</td>
<td>$86</td>
<td>40%</td>
<td>$58</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 12 items per case<br /><strong>Item Size:</strong> 6 oz.<br /><strong>Selling Price:</strong> $12<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1625662842,1625663868,,119,VW300654,9300,,Jalapeño Blue Cheese,12
211,12,$93.00,"
 <tr><th>Quantity</th><th>5 - 19</th><th>20 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$93.00</td><td>$86.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/honey-chipotle-popcorn-fundraiser-bag.png,Honey Chipotle Popcorn Fundraiser Product VW300655,Honey Chipotle Popcorn Fundraiser,"<p><i>Honey Chipotle</i> popcorn is pure sweetness with a kick! A bold flavorful combination, our popcorn is handcrafted with all natural flavors. No artificial colors, flavors, or preservatives. GMO & gluten free.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>5-19</td>
<td>$93</td>
<td>35%</td>
<td>$51</td>
</tr>
<tr>
<td>20+</td>
<td>$86</td>
<td>40%</td>
<td>$58</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 8 items per case<br /><strong>Item Size:</strong> 6 oz.<br /><strong>Selling Price:</strong> $12<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1625663271,1625663317,,119,VW300655,9300,,Honey Chipotle Popcorn,12
212,12,$93.00,"
 <tr><th>Quantity</th><th>5 - 19</th><th>20 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$93.00</td><td>$86.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/black-white-drizzle-popcorn-fundraiser-bag.png,Black & White Popcorn Fundraiser Product VW350070,Black & White Popcorn Fundraiser,"<p>It’s a chocolatey double drizzle. <i>Black & White</i> popcorn is sweet and salty kettle corn mixed with dark and white chocolate drizzles. 2 kinds of chocolate means double the deliciousness! GMO & gluten free.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>5-19</td>
<td>$93</td>
<td>35%</td>
<td>$51</td>
</tr>
<tr>
<td>20+</td>
<td>$86</td>
<td>40%</td>
<td>$58</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 12 items per case<br /><strong>Item Size:</strong> 5.5 oz.<br /><strong>Selling Price:</strong> $12<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1625663745,1625663788,,119,VW350070,9300,,Black & White Popcorn,12
213,12,$93.00,"
 <tr><th>Quantity</th><th>5 - 19</th><th>20 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$93.00</td><td>$86.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/peanut-butter-cup-popcorn-fundraiser-bag.png,Peanut Butter Cup Popcorn Fundraiser Product VW350071,Peanut Butter Cup Popcorn Fundraiser,"<p>Think about the magic that happens when chocolate meets peanut butter. Now imagine this all-time favorite combo drizzled over freshly popped popcorn. <i>Peanut Butter Cup</i> popcorn is GMO & gluten free.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>5-19</td>
<td>$93</td>
<td>35%</td>
<td>$51</td>
</tr>
<tr>
<td>20+</td>
<td>$86</td>
<td>40%</td>
<td>$58</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 12 items per case<br /><strong>Item Size:</strong> 5.5 oz.<br /><strong>Selling Price:</strong> $12<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1625664726,1625664766,,119,VW350071,9300,,Peanut Butter Cup Popcorn,12
214,12,$93.00,"
 <tr><th>Quantity</th><th>5 - 19</th><th>20 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$93.00</td><td>$86.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/cake-batter-popcorn-fundraiser-bag.png,Cake Batter Popcorn Fundraiser Product VW350072,Cake Batter Popcorn Fundraiser,"<p><i>Cold Stone Creamery</i><sup>®</sup> Cake Batter popcorn? Absolutely! Handmade sweet & salty kettle corn blended with cake batter flavored drizzle. No high fructose corn syrup, artificial flavors, or GMO. Certified gluten free.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>5-19</td>
<td>$93</td>
<td>35%</td>
<td>$51</td>
</tr>
<tr>
<td>20+</td>
<td>$86</td>
<td>40%</td>
<td>$58</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 12 items per case<br /><strong>Item Size:</strong> 5.5 oz.<br /><strong>Selling Price:</strong> $12<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1625665192,1625665221,,119,VW350072,9300,,Cake Batter Popcorn,12
